filename,path,doc_type,confidence,method
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sklearn\tests\__init__.py,technical_script,0.98,pattern_override
test_multioutput.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sklearn\tests\__pycache__\test_multioutput.cpython-311.pyc,compiled_code,0.99,pattern_override
test_arpack.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sklearn\utils\tests\__pycache__\test_arpack.cpython-311.pyc,compiled_code,0.99,pattern_override
test_chunking.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sklearn\utils\tests\__pycache__\test_chunking.cpython-311.pyc,compiled_code,0.99,pattern_override
test_seq_dataset.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sklearn\utils\tests\__pycache__\test_seq_dataset.cpython-311.pyc,compiled_code,0.99,pattern_override
_missing.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sklearn\utils\__pycache__\_missing.cpython-311.pyc,compiled_code,0.99,pattern_override
test_slicer.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\slicer\test_slicer.py,technical_script,0.98,pattern_override
concurrency.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\smart_open\concurrency.py,technical_script,0.98,pattern_override
ftp.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\smart_open\ftp.py,technical_script,0.98,pattern_override
gcs.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\smart_open\gcs.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\smmap\test\__init__.py,technical_script,0.98,pattern_override
test_sniffio.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sniffio\_tests\__pycache__\test_sniffio.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\__init__.py,technical_script,0.98,pattern_override
examples.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\de\examples.py,technical_script,0.98,pattern_override
syntax_iterators.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\fi\syntax_iterators.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\gd\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
examples.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\it\examples.py,technical_script,0.98,pattern_override
punctuation.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\ko\punctuation.py,technical_script,0.98,pattern_override
stop_words.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\la\__pycache__\stop_words.cpython-311.pyc,compiled_code,0.99,pattern_override
stop_words.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\lb\stop_words.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\lb\__init__.py,technical_script,0.98,pattern_override
syntax_iterators.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\nb\syntax_iterators.py,technical_script,0.98,pattern_override
syntax_iterators.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\nb\__pycache__\syntax_iterators.cpython-311.pyc,compiled_code,0.99,pattern_override
lex_attrs.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\ne\__pycache__\lex_attrs.cpython-311.pyc,compiled_code,0.99,pattern_override
stop_words.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\ru\__pycache__\stop_words.cpython-311.pyc,compiled_code,0.99,pattern_override
examples.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\si\examples.py,technical_script,0.98,pattern_override
examples.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\sk\__pycache__\examples.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\sq\__init__.py,technical_script,0.98,pattern_override
stop_words.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\sr\stop_words.py,technical_script,0.98,pattern_override
stop_words.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\sv\__pycache__\stop_words.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\sv\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
lex_attrs.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\ta\__pycache__\lex_attrs.cpython-311.pyc,compiled_code,0.99,pattern_override
tokenizer_exceptions.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\uk\__pycache__\tokenizer_exceptions.cpython-311.pyc,compiled_code,0.99,pattern_override
stop_words.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\lang\vi\stop_words.py,technical_script,0.98,pattern_override
span_finder.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\ml\models\__pycache__\span_finder.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\ml\models\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
test_morphanalysis.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\doc\__pycache__\test_morphanalysis.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\lang\am\__init__.py,technical_script,0.98,pattern_override
test_parser.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\lang\en\test_parser.py,technical_script,0.98,pattern_override
test_exceptions.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\lang\fr\test_exceptions.py,technical_script,0.98,pattern_override
test_exceptions.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\lang\ht\__pycache__\test_exceptions.cpython-311.pyc,compiled_code,0.99,pattern_override
test_text.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\lang\id\__pycache__\test_text.cpython-311.pyc,compiled_code,0.99,pattern_override
test_tokenizer.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\lang\is\__pycache__\test_tokenizer.cpython-311.pyc,compiled_code,0.99,pattern_override
test_text.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\lang\lt\test_text.py,technical_script,0.98,pattern_override
test_tokenizer.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\lang\lv\test_tokenizer.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\lang\pl\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
test_text.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\lang\tr\__pycache__\test_text.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\lang\uk\__init__.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\lang\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
test_entity_linker.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\pipeline\test_entity_linker.py,technical_script,0.98,pattern_override
test_lemmatizer.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\pipeline\__pycache__\test_lemmatizer.cpython-311.pyc,compiled_code,0.99,pattern_override
test_urls.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\tokenizer\__pycache__\test_urls.cpython-311.pyc,compiled_code,0.99,pattern_override
test_pretraining.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\tests\training\test_pretraining.py,technical_script,0.98,pattern_override
glossary.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy\__pycache__\glossary.cpython-311.pyc,compiled_code,0.99,pattern_override
tok2vec.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy_legacy\architectures\tok2vec.py,technical_script,0.98,pattern_override
mlflow.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\spacy_loggers\__pycache__\mlflow.cpython-311.pyc,compiled_code,0.99,pattern_override
dictionary.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlalchemy\dialects\oracle\dictionary.py,technical_script,0.98,pattern_override
json.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlalchemy\dialects\postgresql\__pycache__\json.cpython-311.pyc,compiled_code,0.99,pattern_override
strategies.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlalchemy\engine\__pycache__\strategies.cpython-311.pyc,compiled_code,0.99,pattern_override
infer.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlalchemy\ext\mypy\infer.py,technical_script,0.98,pattern_override
automap.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlalchemy\ext\__pycache__\automap.cpython-311.pyc,compiled_code,0.99,pattern_override
attributes.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlalchemy\orm\__pycache__\attributes.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlalchemy\pool\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
coercions.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlalchemy\sql\__pycache__\coercions.cpython-311.pyc,compiled_code,0.99,pattern_override
_typing.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlalchemy\sql\__pycache__\_typing.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlalchemy\testing\fixtures\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlalchemy\testing\plugin\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
assertions.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlalchemy\testing\__pycache__\assertions.cpython-311.pyc,compiled_code,0.99,pattern_override
concurrency.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlalchemy\util\__pycache__\concurrency.cpython-311.pyc,compiled_code,0.99,pattern_override
utils.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlparse\utils.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlparse\engine\__init__.py,technical_script,0.98,pattern_override
tokens.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sqlparse\filters\tokens.py,technical_script,0.98,pattern_override
resolver.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\srsly\ruamel_yaml\resolver.py,technical_script,0.98,pattern_override
resolver.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\srsly\ruamel_yaml\__pycache__\resolver.cpython-311.pyc,compiled_code,0.99,pattern_override
_json_api.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\srsly\__pycache__\_json_api.cpython-311.pyc,compiled_code,0.99,pattern_override
httpsredirect.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\starlette\middleware\__pycache__\httpsredirect.cpython-311.pyc,compiled_code,0.99,pattern_override
sets.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\sympy\assumptions\handlers\sets.py,technical_script,0.98,pattern_override
